year_week,category,num_items_sold,total_price,total_freight_value,most_sold_state,most_bought_state,avg_review_score,week_of_year
2017-11-27/2017-12-03,beauty_health,284,31063.98,4909.67,SP,SP,3.9577464788732395,48
2017-11-27/2017-12-03,construction_tools,41,7035.25,1221.95,SP,SP,3.682926829268293,48
2017-11-27/2017-12-03,electronics,233,22508.32,3979.14,SP,SP,3.982832618025751,48
2017-11-27/2017-12-03,entertainment,61,8852.41,985.6,SP,SP,3.7540983606557377,48
2017-11-27/2017-12-03,fashion,67,4537.9,917.28,SP,SP,3.6865671641791047,48
2017-11-27/2017-12-03,food,18,1765.0900000000001,290.95,SP,SP,3.7222222222222223,48
2017-11-27/2017-12-03,furniture,477,44983.65,9554.55,SP,SP,3.3668763102725365,48
2017-11-27/2017-12-03,garden_tools,98,8474.61,2231.15,SP,SP,3.510204081632653,48
2017-11-27/2017-12-03,gifts,117,25528.85,1903.52,SP,SP,4.017094017094017,48
2017-11-27/2017-12-03,home_appliances,53,8161.32,1078.79,SP,SP,3.7547169811320753,48
2017-11-27/2017-12-03,housewares,121,8748.51,2374.07,SP,SP,3.8264462809917354,48
2017-11-27/2017-12-03,luggage,11,1094.0800000000002,315.99,SP,MG,4.363636363636363,48
2017-11-27/2017-12-03,office_supplies,80,9565.18,2208.37,SP,SP,3.65,48
2017-11-27/2017-12-03,other,89,10978.03,1614.4,SP,SP,3.932584269662921,48
2017-11-27/2017-12-03,pets,32,3456.68,760.97,SP,SP,3.5625,48
2017-11-27/2017-12-03,sports,182,19652.39,3321.99,SP,SP,3.9945054945054945,48
2017-11-27/2017-12-03,telephony,100,8745.15,1665.1399999999999,SP,SP,3.62,48
2017-11-27/2017-12-03,toys,216,25544.46,4172.76,SP,SP,4.00462962962963,48
2017-12-04/2017-12-10,automotive,82,11679.95,1839.89,SP,SP,4.2439024390243905,49
2017-12-04/2017-12-10,baby,49,4691.22,861.6,SP,SP,3.36734693877551,49
2017-12-04/2017-12-10,beauty_health,215,27393.34,3447.33,SP,SP,4.223255813953489,49
2017-12-04/2017-12-10,construction_tools,24,4699.63,788.6800000000001,SP,SP,3.875,49
2017-12-04/2017-12-10,electronics,188,16335.78,3195.65,SP,SP,4.1063829787234045,49
2017-12-04/2017-12-10,entertainment,44,5788.83,726.78,SP,SP,4.0227272727272725,49
2017-12-04/2017-12-10,fashion,41,3488.55,572.81,SP,SP,3.926829268292683,49
2017-12-04/2017-12-10,food,18,1134.26,311.47,SP,SP,4.611111111111111,49
2017-12-04/2017-12-10,furniture,266,25981.77,5433.8,SP,SP,3.763157894736842,49
2017-12-04/2017-12-10,garden_tools,109,9264.86,2582.94,SP,SP,3.770642201834862,49
2017-12-04/2017-12-10,gifts,83,18758.0,1250.8700000000001,SP,SP,4.253012048192771,49
2017-12-04/2017-12-10,home_appliances,24,5870.31,518.03,SP,SP,4.041666666666667,49
2017-12-04/2017-12-10,housewares,89,7303.92,1840.76,SP,SP,3.966292134831461,49
2017-12-04/2017-12-10,luggage,19,2695.01,481.34,SP,SP,4.631578947368421,49
2017-12-04/2017-12-10,office_supplies,71,7435.77,1645.39,SP,SP,3.535211267605634,49
2017-12-04/2017-12-10,other,113,18789.28,2508.69,SP,SP,4.123893805309734,49
2017-12-04/2017-12-10,pets,22,1847.8500000000001,494.82,SP,SP,3.727272727272727,49
2017-12-04/2017-12-10,sports,163,18652.11,3287.78,SP,SP,4.012269938650307,49
2017-12-04/2017-12-10,telephony,82,5115.84,1216.36,SP,SP,3.7560975609756095,49
2017-12-04/2017-12-10,toys,171,20734.59,2938.96,SP,SP,3.871345029239766,49
2017-12-11/2017-12-17,automotive,87,11636.19,1849.33,SP,SP,3.7471264367816093,50
2017-12-11/2017-12-17,baby,33,5714.5,583.96,SP,SP,4.363636363636363,50
2017-12-11/2017-12-17,beauty_health,191,30520.39,3684.23,SP,SP,4.214659685863874,50
2017-12-11/2017-12-17,construction_tools,25,3823.94,585.27,SP,SP,3.72,50
2017-12-11/2017-12-17,electronics,130,20934.77,2619.21,SP,SP,3.792307692307692,50
2017-12-11/2017-12-17,entertainment,57,5415.47,951.1,SP,SP,4.175438596491228,50
2017-12-11/2017-12-17,fashion,52,4280.35,815.55,SP,SP,3.7884615384615383,50
2017-12-11/2017-12-17,food,17,872.22,236.39,SP,SP,4.470588235294118,50
2017-12-11/2017-12-17,furniture,225,19113.86,4031.27,SP,SP,3.8577777777777778,50
2017-12-11/2017-12-17,garden_tools,77,7049.4,1619.6,SP,SP,3.6363636363636362,50
2017-12-11/2017-12-17,gifts,107,18426.91,1550.32,SP,SP,4.046728971962617,50
2017-12-11/2017-12-17,home_appliances,15,2721.87,322.61,SP,SP,4.066666666666666,50
2017-12-11/2017-12-17,housewares,73,6258.87,1357.31,SP,SP,3.9452054794520546,50
2017-12-11/2017-12-17,luggage,6,923.46,125.78999999999999,SP,SP,4.333333333333333,50
2017-12-11/2017-12-17,office_supplies,77,8997.95,1764.71,SP,SP,3.883116883116883,50
2017-12-11/2017-12-17,other,78,9940.87,1593.14,SP,SP,4.076923076923077,50
2017-12-11/2017-12-17,pets,17,2039.96,407.39,SP,SP,4.294117647058823,50
2017-12-11/2017-12-17,sports,133,16695.37,2426.42,SP,SP,4.2406015037593985,50
2017-12-11/2017-12-17,telephony,50,2067.73,707.4499999999999,SP,SP,4.0,50
2017-12-11/2017-12-17,toys,105,12401.93,1853.72,SP,SP,4.0,50
2017-12-18/2017-12-24,automotive,49,9421.22,1202.45,SP,SP,3.816326530612245,51
2017-12-18/2017-12-24,baby,29,4927.5599999999995,510.18,SP,SP,3.896551724137931,51
2017-12-18/2017-12-24,beauty_health,118,12044.56,1889.01,SP,SP,4.076271186440678,51
2017-12-18/2017-12-24,construction_tools,12,1205.4,296.72,SP,SP,4.166666666666667,51
2017-12-18/2017-12-24,electronics,110,13430.539999999999,2448.87,SP,SP,4.1454545454545455,51
2017-12-18/2017-12-24,entertainment,37,4159.18,553.15,SP,SP,4.486486486486487,51
2017-12-18/2017-12-24,fashion,28,2397.47,487.7,SP,SP,4.357142857142857,51
2017-12-18/2017-12-24,food,13,497.28,167.09,SP,SP,4.076923076923077,51
2017-12-18/2017-12-24,furniture,191,18635.47,3568.27,SP,SP,4.115183246073299,51
2017-12-18/2017-12-24,garden_tools,47,4521.15,1116.0,SP,SP,3.9148936170212765,51
2017-12-18/2017-12-24,gifts,68,10639.73,1084.0,SP,SP,4.0588235294117645,51
2017-12-18/2017-12-24,home_appliances,7,2342.79,201.88,SP,MT,3.5714285714285716,51
2017-12-18/2017-12-24,housewares,63,5413.1900000000005,1115.91,SP,SP,3.9206349206349205,51
2017-12-18/2017-12-24,luggage,4,473.79,144.1,SP,SP,4.5,51
2017-12-18/2017-12-24,office_supplies,58,5556.4400000000005,1067.05,SP,SP,4.258620689655173,51
2017-12-18/2017-12-24,other,47,8796.69,948.52,SP,SP,4.085106382978723,51
2017-12-18/2017-12-24,pets,10,967.59,183.56,MG,SP,4.8,51
2017-12-18/2017-12-24,sports,86,10417.72,1651.47,SP,SP,4.151162790697675,51
2017-12-18/2017-12-24,telephony,55,1908.76,742.86,SP,SP,4.2727272727272725,51
2017-12-18/2017-12-24,toys,41,5824.9,1108.97,SP,SP,4.2439024390243905,51
2017-12-25/2017-12-31,automotive,21,2533.2400000000002,385.87,SP,SP,4.095238095238095,52
2017-12-25/2017-12-31,baby,16,1506.31,426.61,SP,SP,4.0625,52
2017-12-25/2017-12-31,beauty_health,94,9641.25,1530.85,SP,SP,4.1063829787234045,52
2017-12-25/2017-12-31,construction_tools,12,2370.5,194.60999999999999,SP,SP,3.75,52
2017-12-25/2017-12-31,electronics,85,10036.31,1650.13,SP,SP,4.1647058823529415,52
2017-12-25/2017-12-31,entertainment,37,2408.06,496.42,SP,SP,4.243243243243243,52
2017-12-25/2017-12-31,fashion,41,3021.57,682.82,SP,SP,4.2926829268292686,52
2017-12-25/2017-12-31,food,11,588.72,141.18,SP,SP,4.545454545454546,52
2017-12-25/2017-12-31,furniture,174,14422.4,3156.5299999999997,SP,SP,4.103448275862069,52
2017-12-25/2017-12-31,garden_tools,74,4935.26,1639.08,SP,SP,4.337837837837838,52
2017-12-25/2017-12-31,gifts,49,8943.82,769.76,SP,SP,4.163265306122449,52
2017-12-25/2017-12-31,home_appliances,6,1029.08,152.04,SP,SP,4.833333333333333,52
2017-12-25/2017-12-31,housewares,35,4202.05,920.13,SP,SP,4.2,52
2017-12-25/2017-12-31,luggage,13,1600.26,329.34000000000003,SP,SP,4.0,52
2017-12-25/2017-12-31,office_supplies,55,5778.13,1112.28,SP,SP,4.181818181818182,52
2017-12-25/2017-12-31,other,50,7212.59,979.89,SP,SP,4.38,52
2017-12-25/2017-12-31,pets,13,1307.8600000000001,197.53,SP,SP,4.6923076923076925,52
2017-12-25/2017-12-31,sports,60,6832.88,1214.66,SP,SP,4.033333333333333,52
2017-12-25/2017-12-31,telephony,59,2199.58,770.6,SP,SP,4.389830508474576,52
2017-12-25/2017-12-31,toys,35,5765.04,959.39,SP,SP,4.142857142857143,52
2018-01-01/2018-01-07,automotive,55,7606.27,1240.58,SP,SP,4.290909090909091,1
2018-01-01/2018-01-07,baby,48,6334.96,937.14,SP,SP,3.6041666666666665,1
2018-01-01/2018-01-07,beauty_health,147,13995.39,2263.39,SP,SP,4.142857142857143,1
2018-01-01/2018-01-07,construction_tools,21,3306.98,583.79,SP,SP,4.333333333333333,1
2018-01-01/2018-01-07,electronics,175,20792.84,3202.9700000000003,SP,SP,4.0,1
2018-01-01/2018-01-07,entertainment,45,5331.18,734.3199999999999,SP,SP,4.511111111111111,1
2018-01-01/2018-01-07,fashion,33,2255.48,499.81,SP,SP,4.545454545454546,1
2018-01-01/2018-01-07,food,26,1241.5900000000001,380.71,SP,SP,3.769230769230769,1
2018-01-01/2018-01-07,furniture,336,32303.16,6596.6,SP,SP,3.9523809523809526,1
2018-01-01/2018-01-07,garden_tools,36,3433.89,813.62,MG,SP,3.8055555555555554,1
2018-01-01/2018-01-07,gifts,62,11700.69,1047.17,SP,SP,4.274193548387097,1
2018-01-01/2018-01-07,home_appliances,28,8705.49,700.49,SP,SP,4.285714285714286,1
2018-01-01/2018-01-07,housewares,65,6009.6,1372.21,SP,SP,4.123076923076923,1
2018-01-01/2018-01-07,luggage,14,2173.53,412.65999999999997,SP,SP,4.142857142857143,1
2018-01-01/2018-01-07,office_supplies,135,15722.24,2662.38,SP,SP,4.2444444444444445,1
2018-01-01/2018-01-07,other,85,13080.95,1794.93,SP,RJ,3.9058823529411764,1
2018-01-01/2018-01-07,pets,22,3095.83,422.78000000000003,SP,SP,3.909090909090909,1
2018-01-01/2018-01-07,sports,102,11930.12,1869.73,SP,SP,4.2745098039215685,1
2018-01-01/2018-01-07,telephony,75,4350.86,1174.19,SP,SP,3.7066666666666666,1
2018-01-01/2018-01-07,toys,46,7052.16,788.89,SP,SP,3.9130434782608696,1
2018-01-08/2018-01-14,automotive,48,7197.39,1016.26,SP,SP,4.375,2
2018-01-08/2018-01-14,baby,68,9141.57,1520.75,SP,SP,3.6176470588235294,2
2018-01-08/2018-01-14,beauty_health,213,22038.13,3487.75,SP,SP,4.178403755868545,2
2018-01-08/2018-01-14,construction_tools,39,6249.71,875.33,SP,SP,4.051282051282051,2
2018-01-08/2018-01-14,electronics,278,31147.3,5338.92,SP,SP,3.8453237410071943,2
2018-01-08/2018-01-14,entertainment,48,6746.69,980.16,SP,SP,4.5,2
2018-01-08/2018-01-14,fashion,42,2480.92,638.15,SP,SP,4.523809523809524,2
2018-01-08/2018-01-14,food,25,883.42,387.33,SP,SP,4.44,2
2018-01-08/2018-01-14,furniture,369,34500.270000000004,6850.14,SP,SP,3.910569105691057,2
2018-01-08/2018-01-14,garden_tools,59,5080.34,1281.66,SP,SP,4.0,2
2018-01-08/2018-01-14,gifts,83,19687.39,1380.92,SP,SP,3.8072289156626504,2
2018-01-08/2018-01-14,home_appliances,35,7871.49,748.26,SP,SP,4.2,2
2018-01-08/2018-01-14,housewares,86,12196.61,1930.96,SP,SP,3.9302325581395348,2
2018-01-08/2018-01-14,luggage,33,4554.42,907.92,SP,SP,4.363636363636363,2
2018-01-08/2018-01-14,office_supplies,163,18125.36,3623.55,SP,SP,4.030674846625767,2
2018-01-08/2018-01-14,other,95,11470.53,1757.19,SP,SP,4.2631578947368425,2
2018-01-08/2018-01-14,pets,27,3648.92,525.01,SP,SP,4.148148148148148,2
2018-01-08/2018-01-14,sports,162,24385.03,3811.69,SP,SP,3.95679012345679,2
2018-01-08/2018-01-14,telephony,84,3101.73,1263.1599999999999,SP,SP,3.9523809523809526,2
2018-01-08/2018-01-14,toys,41,6890.24,814.83,SP,SP,4.2926829268292686,2
2018-01-15/2018-01-21,automotive,82,10747.18,1542.44,SP,SP,3.658536585365854,3
2018-01-15/2018-01-21,baby,46,6615.23,1113.75,SP,SP,4.217391304347826,3
2018-01-15/2018-01-21,beauty_health,213,22343.02,3515.32,SP,SP,3.784037558685446,3
2018-01-15/2018-01-21,construction_tools,33,6552.87,605.5699999999999,SP,SP,3.8181818181818183,3
2018-01-15/2018-01-21,electronics,244,22996.43,4584.15,SP,SP,3.778688524590164,3
2018-01-15/2018-01-21,entertainment,44,9047.11,780.81,SP,SP,3.7954545454545454,3
2018-01-15/2018-01-21,fashion,42,2812.76,598.79,SP,SP,4.190476190476191,3
2018-01-15/2018-01-21,food,8,274.9,121.5,SP,SP,3.75,3
2018-01-15/2018-01-21,furniture,380,32529.13,7419.01,SP,SP,4.010526315789473,3
2018-01-15/2018-01-21,garden_tools,53,5515.4800000000005,1235.29,SP,SP,4.490566037735849,3
2018-01-15/2018-01-21,gifts,82,14395.19,1295.01,SP,SP,4.182926829268292,3
2018-01-15/2018-01-21,home_appliances,31,3739.2400000000002,559.1899999999999,SP,SP,4.032258064516129,3
2018-01-15/2018-01-21,housewares,86,10626.83,2191.84,SP,SP,4.22093023255814,3
2018-01-15/2018-01-21,luggage,44,7960.34,1404.47,SP,SP,4.545454545454546,3
2018-01-15/2018-01-21,office_supplies,110,12583.43,2884.2,SP,SP,4.118181818181818,3
2018-01-15/2018-01-21,other,102,12009.74,2141.12,SP,SP,4.245098039215686,3
2018-01-15/2018-01-21,pets,22,2092.63,426.78,MG,SP,4.545454545454546,3
2018-01-15/2018-01-21,sports,148,20163.54,2957.91,SP,SP,3.8378378378378377,3
2018-01-15/2018-01-21,telephony,100,4326.8099999999995,1458.47,SP,SP,3.92,3
2018-01-15/2018-01-21,toys,32,4447.63,600.29,SP,SP,4.28125,3
2018-01-22/2018-01-28,automotive,54,6527.45,884.88,SP,SP,4.277777777777778,4
2018-01-22/2018-01-28,baby,57,7794.18,1083.62,SP,SP,3.8596491228070176,4
2018-01-22/2018-01-28,beauty_health,222,26034.58,3771.07,SP,SP,4.153153153153153,4
2018-01-22/2018-01-28,construction_tools,36,7552.12,755.85,SP,SP,4.055555555555555,4
2018-01-22/2018-01-28,electronics,256,22265.07,4166.73,SP,SP,4.11328125,4
2018-01-22/2018-01-28,entertainment,40,6756.05,707.9,SP,MG,4.25,4
2018-01-22/2018-01-28,fashion,25,1953.8500000000001,465.44,SP,SP,4.08,4
2018-01-22/2018-01-28,food,21,1055.21,277.63,SP,SP,4.238095238095238,4
2018-01-22/2018-01-28,furniture,339,30443.66,6329.73,SP,SP,3.7404129793510323,4
2018-01-22/2018-01-28,garden_tools,69,11218.89,2001.42,SP,SP,4.130434782608695,4
2018-01-22/2018-01-28,gifts,93,21294.36,1412.43,SP,SP,4.075268817204301,4
2018-01-22/2018-01-28,home_appliances,33,7798.76,676.4,SP,SP,4.393939393939394,4
2018-01-22/2018-01-28,housewares,96,8408.97,1784.6299999999999,SP,SP,3.9791666666666665,4
2018-01-22/2018-01-28,luggage,30,3971.23,665.93,SP,SP,3.533333333333333,4
2018-01-22/2018-01-28,office_supplies,103,10801.65,2431.37,SP,SP,3.737864077669903,4
2018-01-22/2018-01-28,other,67,9836.13,1480.06,SP,SP,4.3283582089552235,4
2018-01-22/2018-01-28,pets,16,1501.15,363.46000000000004,SP,SP,3.8125,4
2018-01-22/2018-01-28,sports,139,21169.46,2763.97,SP,SP,3.820143884892086,4
2018-01-22/2018-01-28,telephony,85,4178.45,1255.58,SP,SP,3.823529411764706,4
2018-01-22/2018-01-28,toys,33,2901.04,462.35,SP,SP,3.696969696969697,4
2018-01-29/2018-02-04,automotive,74,9655.49,1513.51,SP,SP,4.0,5
2018-01-29/2018-02-04,baby,23,2658.13,411.77,SP,SP,3.4347826086956523,5
2018-01-29/2018-02-04,beauty_health,189,22454.45,3202.41,SP,SP,4.291005291005291,5
2018-01-29/2018-02-04,construction_tools,42,6982.18,861.35,SP,SP,3.8333333333333335,5
2018-01-29/2018-02-04,electronics,319,28986.03,5502.69,SP,SP,3.9968652037617556,5
2018-01-29/2018-02-04,entertainment,44,4036.8,669.99,SP,SP,4.2727272727272725,5
2018-01-29/2018-02-04,fashion,28,1631.19,433.24,SP,SP,4.678571428571429,5
2018-01-29/2018-02-04,food,19,686.5,234.66,SP,SP,3.263157894736842,5
2018-01-29/2018-02-04,furniture,323,30816.9,5730.38,SP,SP,3.7987616099071206,5
2018-01-29/2018-02-04,garden_tools,59,4940.0,1323.3700000000001,SP,SP,3.5084745762711864,5
2018-01-29/2018-02-04,gifts,105,19475.45,1729.3999999999999,SP,SP,4.095238095238095,5
2018-01-29/2018-02-04,home_appliances,37,7497.14,890.4499999999999,SP,SP,4.405405405405405,5
2018-01-29/2018-02-04,housewares,80,8493.76,1912.22,SP,SP,4.0125,5
2018-01-29/2018-02-04,luggage,18,2279.87,363.26,SP,SP,4.166666666666667,5
2018-01-29/2018-02-04,office_supplies,87,8725.39,2605.33,SP,SP,3.7126436781609193,5
2018-01-29/2018-02-04,other,66,10095.04,1326.2,SP,SP,4.121212121212121,5
2018-01-29/2018-02-04,pets,15,1632.8700000000001,471.01,SP,SP,4.4,5
2018-01-29/2018-02-04,sports,182,20048.07,3407.03,SP,SP,3.956043956043956,5
2018-01-29/2018-02-04,telephony,94,3035.58,1460.25,SP,SP,4.159574468085107,5
2018-01-29/2018-02-04,toys,29,2628.71,494.03,SP,SP,4.379310344827586,5
2018-02-05/2018-02-11,automotive,53,10459.07,1082.6,SP,SP,3.7169811320754715,6
2018-02-05/2018-02-11,baby,39,4053.1,721.26,SP,SP,4.128205128205129,6
2018-02-05/2018-02-11,beauty_health,201,24601.19,3259.13,SP,SP,4.159203980099503,6
2018-02-05/2018-02-11,construction_tools,38,7177.45,747.96,SP,MG,4.105263157894737,6
2018-02-05/2018-02-11,electronics,297,24992.96,5242.45,PR,SP,3.9057239057239057,6
2018-02-05/2018-02-11,entertainment,36,7441.79,770.5799999999999,SP,SP,3.8333333333333335,6
2018-02-05/2018-02-11,fashion,33,3019.67,528.75,SP,SP,4.454545454545454,6
2018-02-05/2018-02-11,food,16,1237.27,220.64,SP,SP,4.5,6
2018-02-05/2018-02-11,furniture,300,26019.66,5444.65,SP,SP,3.796666666666667,6
2018-02-05/2018-02-11,garden_tools,85,6360.18,1791.79,SP,SP,3.9058823529411764,6
2018-02-05/2018-02-11,gifts,75,14665.89,1247.1299999999999,SP,SP,3.84,6
2018-02-05/2018-02-11,home_appliances,28,8454.26,756.59,SP,SP,4.464285714285714,6
2018-02-05/2018-02-11,housewares,84,9104.34,1595.57,SP,SP,3.7738095238095237,6
2018-02-05/2018-02-11,luggage,15,1746.06,409.28000000000003,SP,SP,3.3333333333333335,6
2018-02-05/2018-02-11,office_supplies,63,7414.22,1604.78,SP,SP,3.5714285714285716,6
2018-02-05/2018-02-11,other,75,10283.41,1444.13,SP,SP,3.8533333333333335,6
2018-02-05/2018-02-11,pets,22,2082.88,398.34000000000003,MG,SP,3.8636363636363638,6
2018-02-05/2018-02-11,sports,168,23120.29,3378.46,SP,SP,3.9404761904761907,6
2018-02-05/2018-02-11,telephony,103,9026.88,1432.84,SP,SP,3.9320388349514563,6
2018-02-05/2018-02-11,toys,36,3686.6,619.59,SP,SP,4.277777777777778,6
2018-02-12/2018-02-18,automotive,102,10082.56,1901.95,SP,SP,4.205882352941177,7
2018-02-12/2018-02-18,baby,44,5854.03,819.89,SP,SP,3.3863636363636362,7
2018-02-12/2018-02-18,beauty_health,230,28416.92,3628.97,SP,SP,4.039130434782609,7
2018-02-12/2018-02-18,construction_tools,25,3056.3,440.7,SP,SP,4.16,7
2018-02-12/2018-02-18,electronics,296,26963.43,5060.47,PR,SP,3.7804054054054053,7
2018-02-12/2018-02-18,entertainment,51,6694.72,1218.76,SP,SP,3.9019607843137254,7
2018-02-12/2018-02-18,fashion,28,1791.33,445.37,SP,SP,3.4285714285714284,7
2018-02-12/2018-02-18,food,22,1072.65,319.21,SP,SP,3.909090909090909,7
2018-02-12/2018-02-18,furniture,309,27379.2,5424.62,SP,SP,3.614886731391586,7
2018-02-12/2018-02-18,garden_tools,93,8789.31,2282.3,SP,SP,3.817204301075269,7
2018-02-12/2018-02-18,gifts,67,10225.86,1338.79,SP,SP,3.5223880597014925,7
2018-02-12/2018-02-18,home_appliances,32,5013.4800000000005,724.32,SP,SP,4.28125,7
2018-02-12/2018-02-18,housewares,112,8196.05,2418.48,SP,SP,3.580357142857143,7
2018-02-12/2018-02-18,luggage,16,1763.05,305.8,SP,SP,3.5625,7
2018-02-12/2018-02-18,office_supplies,39,4031.46,678.11,SP,SP,3.076923076923077,7
2018-02-12/2018-02-18,other,101,21522.68,2192.71,SP,SP,4.257425742574258,7
2018-02-12/2018-02-18,pets,31,2552.32,549.39,SP,SP,4.096774193548387,7
2018-02-12/2018-02-18,sports,151,17839.05,2880.61,SP,SP,4.152317880794702,7
2018-02-12/2018-02-18,telephony,98,3782.73,1366.1,SP,SP,3.7857142857142856,7
2018-02-12/2018-02-18,toys,35,3394.73,526.9,SP,SP,3.6857142857142855,7
2018-02-19/2018-02-25,automotive,93,12520.45,1901.8,SP,SP,4.010752688172043,8
2018-02-19/2018-02-25,baby,50,5301.49,986.11,SP,SP,4.08,8
2018-02-19/2018-02-25,beauty_health,220,21112.41,3363.63,SP,SP,4.177272727272728,8
2018-02-19/2018-02-25,construction_tools,43,7499.09,792.02,SP,SP,4.069767441860465,8
2018-02-19/2018-02-25,electronics,401,35905.51,6860.84,SP,SP,3.3840399002493764,8
2018-02-19/2018-02-25,entertainment,44,10404.67,888.48,SP,SP,3.977272727272727,8
2018-02-19/2018-02-25,fashion,45,3577.63,783.66,SP,SP,3.888888888888889,8
2018-02-19/2018-02-25,food,27,1186.33,371.36,SP,SP,4.222222222222222,8
2018-02-19/2018-02-25,furniture,296,33469.97,6626.51,SP,SP,3.260135135135135,8
2018-02-19/2018-02-25,garden_tools,44,4124.12,958.4200000000001,SP,SP,3.9545454545454546,8
2018-02-19/2018-02-25,gifts,97,17179.32,1775.09,SP,SP,3.2371134020618557,8
2018-02-19/2018-02-25,home_appliances,41,7316.99,921.31,SP,SP,3.5853658536585367,8
2018-02-19/2018-02-25,housewares,127,11082.02,2740.23,SP,SP,4.078740157480315,8
2018-02-19/2018-02-25,luggage,10,1594.66,274.37,SP,MG,3.9,8
2018-02-19/2018-02-25,office_supplies,59,5149.81,1404.05,SP,SP,3.3389830508474576,8
2018-02-19/2018-02-25,other,88,11670.67,1742.84,SP,SP,3.7386363636363638,8
2018-02-19/2018-02-25,pets,23,2311.16,384.39,SP,SP,4.043478260869565,8
2018-02-19/2018-02-25,sports,168,15558.65,2753.92,SP,SP,3.4226190476190474,8
2018-02-19/2018-02-25,telephony,101,3891.2599999999998,1259.82,SP,SP,3.6534653465346536,8
2018-02-19/2018-02-25,toys,33,2549.51,533.82,SP,SP,4.0606060606060606,8
2018-02-26/2018-03-04,automotive,79,9035.45,1573.1,SP,SP,3.3037974683544302,9
2018-02-26/2018-03-04,baby,50,13739.57,1278.09,SP,SP,3.64,9
2018-02-26/2018-03-04,beauty_health,256,37945.159999999996,4342.71,SP,SP,3.72265625,9
2018-02-26/2018-03-04,construction_tools,62,8063.56,1177.09,SP,SP,3.2903225806451615,9
2018-02-26/2018-03-04,electronics,368,32086.06,6134.3,SP,SP,3.097826086956522,9
2018-02-26/2018-03-04,entertainment,48,4109.26,827.86,SP,SP,4.041666666666667,9
2018-02-26/2018-03-04,fashion,42,5635.41,822.9399999999999,SP,SP,3.6904761904761907,9
2018-02-26/2018-03-04,food,28,1668.06,362.86,SP,SP,4.214285714285714,9
2018-02-26/2018-03-04,furniture,347,32723.6,7144.78,SP,SP,3.4293948126801155,9
2018-02-26/2018-03-04,garden_tools,78,9545.1,1825.6299999999999,SP,SP,3.3076923076923075,9
2018-02-26/2018-03-04,gifts,99,23622.78,1782.84,SP,SP,3.5656565656565657,9
2018-02-26/2018-03-04,home_appliances,41,7246.51,943.77,SP,SP,3.8292682926829267,9
2018-02-26/2018-03-04,housewares,107,10513.19,2603.85,SP,SP,3.8411214953271027,9
2018-02-26/2018-03-04,luggage,6,624.09,93.57000000000001,SP,SP,5.0,9
2018-02-26/2018-03-04,office_supplies,114,13316.57,3158.89,SP,SP,3.4035087719298245,9
2018-02-26/2018-03-04,other,79,11617.91,1508.47,SP,SP,3.569620253164557,9
2018-02-26/2018-03-04,pets,34,3306.34,734.17,SP,SP,3.9411764705882355,9
2018-02-26/2018-03-04,sports,188,20903.62,3379.24,SP,SP,3.606382978723404,9
2018-02-26/2018-03-04,telephony,68,2907.31,986.92,SP,SP,3.2941176470588234,9
2018-02-26/2018-03-04,toys,57,7029.9,959.93,SP,SP,3.491228070175439,9
2018-03-05/2018-03-11,automotive,65,9461.36,1765.56,SP,SP,3.6153846153846154,10
2018-03-05/2018-03-11,baby,37,5036.51,892.72,SP,SP,3.72972972972973,10
2018-03-05/2018-03-11,beauty_health,235,32210.37,4892.13,SP,SP,3.451063829787234,10
2018-03-05/2018-03-11,construction_tools,27,3074.16,559.84,SP,SP,3.962962962962963,10
2018-03-05/2018-03-11,electronics,240,24136.64,4621.2300000000005,SP,SP,3.725,10
2018-03-05/2018-03-11,entertainment,32,5553.09,654.34,SP,SP,3.84375,10
2018-03-05/2018-03-11,fashion,34,1766.8600000000001,561.49,SP,SP,3.5,10
2018-03-05/2018-03-11,food,17,782.01,272.95,SP,SP,4.176470588235294,10
2018-03-05/2018-03-11,furniture,329,29985.27,7282.04,SP,SP,3.148936170212766,10
2018-03-05/2018-03-11,garden_tools,57,5616.3,1329.13,SP,SP,3.456140350877193,10
2018-03-05/2018-03-11,gifts,109,24391.27,2135.09,SP,SP,3.770642201834862,10
2018-03-05/2018-03-11,home_appliances,35,8075.38,831.79,SP,SP,4.0285714285714285,10
2018-03-05/2018-03-11,housewares,107,9941.62,2284.14,SP,SP,4.0,10
2018-03-05/2018-03-11,luggage,15,1851.15,529.73,SP,SP,4.066666666666666,10
2018-03-05/2018-03-11,office_supplies,96,12104.18,3133.78,SP,SP,3.125,10
2018-03-05/2018-03-11,other,80,12204.2,1835.03,SP,SP,3.5,10
2018-03-05/2018-03-11,pets,19,1367.47,361.87,SP,SP,3.9473684210526314,10
2018-03-05/2018-03-11,sports,189,25137.45,4152.28,SP,SP,3.5714285714285716,10
2018-03-05/2018-03-11,telephony,71,4486.44,1225.6,SP,SP,3.535211267605634,10
2018-03-05/2018-03-11,toys,47,4704.95,933.05,SP,SP,3.404255319148936,10
2018-03-12/2018-03-18,automotive,80,12082.3,1887.04,SP,SP,4.1375,11
2018-03-12/2018-03-18,baby,59,8498.98,1263.73,SP,SP,3.2711864406779663,11
2018-03-12/2018-03-18,beauty_health,185,23817.23,3602.14,SP,SP,3.6216216216216215,11
2018-03-12/2018-03-18,construction_tools,25,4805.2,745.86,SP,SP,3.8,11
