week,total_items_sold,total_price,items_sold_agro_industry_and_commerce,items_sold_air_conditioning,items_sold_art,items_sold_arts_and_craftmanship,items_sold_audio,items_sold_auto,items_sold_baby,items_sold_bed_bath_table,items_sold_books_general_interest,items_sold_books_imported,items_sold_books_technical,items_sold_cds_dvds_musicals,items_sold_christmas_supplies,items_sold_cine_photo,items_sold_computers,items_sold_computers_accessories,items_sold_consoles_games,items_sold_construction_tools_construction,items_sold_construction_tools_lights,items_sold_construction_tools_safety,items_sold_cool_stuff,items_sold_costruction_tools_garden,items_sold_costruction_tools_tools,items_sold_diapers_and_hygiene,items_sold_drinks,items_sold_dvds_blu_ray,items_sold_electronics,items_sold_fashio_female_clothing,items_sold_fashion_bags_accessories,items_sold_fashion_childrens_clothes,items_sold_fashion_male_clothing,items_sold_fashion_shoes,items_sold_fashion_sport,items_sold_fashion_underwear_beach,items_sold_fixed_telephony,items_sold_flowers,items_sold_food,items_sold_food_drink,items_sold_furniture_bedroom,items_sold_furniture_decor,items_sold_furniture_living_room,items_sold_furniture_mattress_and_upholstery,items_sold_garden_tools,items_sold_health_beauty,items_sold_home_appliances,items_sold_home_appliances_2,items_sold_home_comfort_2,items_sold_home_confort,items_sold_home_construction,items_sold_housewares,items_sold_industry_commerce_and_business,items_sold_kitchen_dining_laundry_garden_furniture,items_sold_la_cuisine,items_sold_luggage_accessories,items_sold_market_place,items_sold_music,items_sold_musical_instruments,items_sold_office_furniture,items_sold_party_supplies,items_sold_perfumery,items_sold_pet_shop,items_sold_security_and_services,items_sold_signaling_and_security,items_sold_small_appliances,items_sold_small_appliances_home_oven_and_coffee,items_sold_sports_leisure,items_sold_stationery,items_sold_tablets_printing_image,items_sold_telephony,items_sold_toys,items_sold_watches_gifts,price_agro_industry_and_commerce,price_air_conditioning,price_art,price_arts_and_craftmanship,price_audio,price_auto,price_baby,price_bed_bath_table,price_books_general_interest,price_books_imported,price_books_technical,price_cds_dvds_musicals,price_christmas_supplies,price_cine_photo,price_computers,price_computers_accessories,price_consoles_games,price_construction_tools_construction,price_construction_tools_lights,price_construction_tools_safety,price_cool_stuff,price_costruction_tools_garden,price_costruction_tools_tools,price_diapers_and_hygiene,price_drinks,price_dvds_blu_ray,price_electronics,price_fashio_female_clothing,price_fashion_bags_accessories,price_fashion_childrens_clothes,price_fashion_male_clothing,price_fashion_shoes,price_fashion_sport,price_fashion_underwear_beach,price_fixed_telephony,price_flowers,price_food,price_food_drink,price_furniture_bedroom,price_furniture_decor,price_furniture_living_room,price_furniture_mattress_and_upholstery,price_garden_tools,price_health_beauty,price_home_appliances,price_home_appliances_2,price_home_comfort_2,price_home_confort,price_home_construction,price_housewares,price_industry_commerce_and_business,price_kitchen_dining_laundry_garden_furniture,price_la_cuisine,price_luggage_accessories,price_market_place,price_music,price_musical_instruments,price_office_furniture,price_party_supplies,price_perfumery,price_pet_shop,price_security_and_services,price_signaling_and_security,price_small_appliances,price_small_appliances_home_oven_and_coffee,price_sports_leisure,price_stationery,price_tablets_printing_image,price_telephony,price_toys,price_watches_gifts,most_items_category,most_price_category
2018-04-02,1800,227333.1,3.0,7.0,5.0,0.0,6.0,89.0,44.0,174.0,9.0,2.0,4.0,0.0,1.0,1.0,3.0,159.0,14.0,22.0,3.0,9.0,50.0,3.0,5.0,1.0,4.0,2.0,49.0,0.0,32.0,0.0,0.0,3.0,1.0,1.0,7.0,0.0,6.0,4.0,2.0,141.0,10.0,0.0,43.0,145.0,24.0,3.0,1.0,5.0,17.0,79.0,17.0,1.0,0.0,9.0,2.0,1.0,15.0,31.0,0.0,46.0,41.0,0.0,3.0,21.0,4.0,161.0,34.0,0.0,51.0,50.0,93.0,935.5,1357.5,470.9,0.0,1117.53,12846.7,9098.06,17749.27,1468.6799999999998,174.0,418.84999999999997,0.0,12.52,53.99,1988.0,20382.91,1347.15,4799.02,239.99,771.05,8399.07,94.78,379.69,37.0,158.49,49.8,2506.09,0.0,2749.86,0.0,0.0,345.3,89.9,79.9,1221.97,0.0,234.67,141.85,388.0,13351.7,1089.45,0.0,5336.53,19362.94,2899.89,4605.0,12.9,496.6,2030.28,7386.79,1723.47,320.0,0.0,994.76,34.9,149.9,4714.2,4527.0,0.0,4346.18,4295.47,0.0,93.8,4378.05,3346.99,17496.6,2084.96,0.0,2505.07,5898.86,19336.67,bed_bath_table,computers_accessories
2018-04-09,1807,232599.93,2.0,4.0,4.0,0.0,10.0,87.0,68.0,183.0,6.0,1.0,3.0,0.0,1.0,1.0,5.0,108.0,17.0,21.0,17.0,1.0,54.0,3.0,6.0,1.0,25.0,0.0,45.0,0.0,17.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,7.0,3.0,3.0,121.0,2.0,0.0,50.0,165.0,37.0,6.0,0.0,5.0,16.0,114.0,9.0,5.0,0.0,14.0,3.0,1.0,15.0,27.0,2.0,43.0,39.0,0.0,13.0,20.0,4.0,144.0,38.0,0.0,72.0,27.0,77.0,637.0,407.78999999999996,248.4,0.0,3240.28,12893.92,12546.57,17741.93,762.8499999999999,125.0,83.8,0.0,6.0,99.95,6046.98,11595.62,2373.6800000000003,2108.01,1983.0,99.0,7981.59,110.18,583.7,37.0,1369.8600000000001,0.0,2725.93,0.0,1287.95,0.0,0.0,298.2,0.0,109.8,288.99,42.0,270.09,149.7,457.9,12814.880000000001,359.89,0.0,5370.78,20813.21,7826.5599999999995,5237.79,0.0,869.6,1348.31,11029.64,791.0,966.6899999999999,0.0,1886.66,183.9,10.99,5997.7,4176.35,43.8,3594.13,4800.83,0.0,233.7,3204.11,3017.99,17080.12,3863.26,0.0,4163.5,2486.31,18470.55,bed_bath_table,health_beauty
2018-04-16,1932,234526.23,3.0,3.0,6.0,1.0,7.0,84.0,72.0,181.0,20.0,0.0,3.0,1.0,2.0,2.0,7.0,146.0,9.0,24.0,13.0,6.0,45.0,6.0,2.0,1.0,16.0,0.0,42.0,0.0,16.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,10.0,2.0,1.0,168.0,11.0,0.0,86.0,152.0,25.0,6.0,0.0,4.0,21.0,119.0,7.0,7.0,2.0,15.0,5.0,0.0,14.0,39.0,0.0,34.0,38.0,0.0,7.0,12.0,4.0,118.0,49.0,0.0,80.0,56.0,112.0,2116.3,515.9,427.37,15.99,1264.48,11067.43,14942.03,16011.24,2445.34,0.0,79.9,65.0,86.17,208.8,5739.9400000000005,14209.89,1792.98,3021.92,1204.98,1179.75,9683.35,738.71,186.0,30.0,3143.6,0.0,1998.6200000000001,0.0,894.51,0.0,0.0,280.8,0.0,0.0,16.99,63.9,451.8,66.35,287.0,14251.9,1445.78,0.0,8417.48,21255.98,3001.9500000000003,4826.9,0.0,356.6,2600.48,11272.0,795.0,630.38,280.0,2902.2400000000002,255.69,0.0,3077.43,5770.01,0.0,4469.45,4399.92,0.0,183.37,751.95,3368.0,12696.63,3478.63,0.0,4056.16,5647.05,19357.420000000002,bed_bath_table,health_beauty
2018-04-23,1919,237109.22,4.0,8.0,9.0,0.0,7.0,74.0,46.0,161.0,13.0,1.0,10.0,0.0,6.0,1.0,0.0,100.0,6.0,19.0,11.0,7.0,48.0,5.0,4.0,1.0,8.0,2.0,61.0,5.0,33.0,0.0,1.0,3.0,0.0,3.0,1.0,0.0,11.0,7.0,0.0,131.0,8.0,0.0,76.0,180.0,19.0,6.0,0.0,4.0,21.0,129.0,16.0,7.0,0.0,16.0,4.0,2.0,13.0,33.0,0.0,38.0,41.0,0.0,12.0,11.0,1.0,135.0,29.0,1.0,61.0,54.0,184.0,811.9,841.6,848.8199999999999,0.0,1254.78,9709.130000000001,10204.44,16027.24,1435.6399999999999,18.99,482.15999999999997,0.0,70.66,159.0,0.0,9430.51,877.6,2082.1,1370.0,537.48,7375.55,342.31999999999994,183.6,45.0,301.49,17.8,3022.49,174.95000000000002,3309.9500000000003,0.0,195.0,356.5,0.0,169.7,393.99,0.0,458.11,187.10999999999999,0.0,13436.960000000001,1396.78,0.0,13025.779999999999,21953.06,1356.85,4068.0,0.0,216.60000000000002,3189.43,13415.27,1918.1399999999999,1248.4,0.0,1814.82,127.78999999999999,1385.97,5262.08,5245.4,0.0,4251.6,4407.05,0.0,1561.53,2722.3,1999.0,16657.06,2011.7,52.0,5076.59,6744.21,28414.27,watches_gifts,watches_gifts
2018-04-30,2028,246505.25,1.0,3.0,9.0,1.0,3.0,79.0,65.0,187.0,18.0,0.0,16.0,0.0,3.0,2.0,1.0,106.0,15.0,16.0,7.0,5.0,63.0,5.0,2.0,0.0,14.0,1.0,50.0,0.0,32.0,0.0,0.0,3.0,0.0,2.0,1.0,2.0,12.0,6.0,1.0,141.0,5.0,0.0,97.0,231.0,10.0,7.0,0.0,1.0,15.0,138.0,6.0,4.0,0.0,13.0,3.0,3.0,11.0,15.0,0.0,53.0,30.0,0.0,6.0,9.0,2.0,130.0,29.0,0.0,59.0,56.0,211.0,45.0,373.8,696.64,89.8,659.9,10799.62,7474.58,18277.68,2164.08,0.0,754.66,0.0,167.0,288.9,640.0,11106.28,1778.98,2682.61,769.7,1448.96,10608.93,149.14,186.0,0.0,900.13,83.99,2486.83,0.0,4485.4400000000005,0.0,0.0,664.6,0.0,7.8,90.0,68.9,498.01,340.8,169.0,12594.94,1381.65,0.0,7648.57,26254.17,562.84,6633.9,0.0,329.0,1536.3,14375.94,658.0,725.8,0.0,1503.53,135.85000000000002,386.1,5210.19,3053.08,0.0,5162.06,3018.51,0.0,558.5,883.27,2249.0,16961.52,4102.35,0.0,6499.5599999999995,6133.82,36321.85,health_beauty,watches_gifts
2018-05-07,2295,295792.81,5.0,5.0,12.0,0.0,5.0,92.0,63.0,164.0,14.0,3.0,15.0,0.0,2.0,4.0,8.0,135.0,12.0,53.0,14.0,11.0,48.0,7.0,1.0,1.0,18.0,3.0,72.0,0.0,35.0,0.0,1.0,2.0,0.0,2.0,3.0,0.0,12.0,1.0,1.0,176.0,2.0,0.0,62.0,245.0,12.0,8.0,0.0,9.0,17.0,172.0,17.0,1.0,0.0,13.0,6.0,2.0,18.0,32.0,1.0,56.0,41.0,0.0,0.0,13.0,4.0,146.0,32.0,0.0,80.0,65.0,226.0,2340.75,798.0,778.26,0.0,853.1,11809.62,10378.12,13931.27,1015.27,59.97,826.39,0.0,99.73,1093.59,4959.92,16291.85,1251.25,9452.58,2177.95,2121.99,7635.1,608.75,93.0,43.0,1078.92,163.97,2687.61,0.0,3415.07,0.0,129.99,257.8,0.0,99.8,503.09999999999997,0.0,478.03999999999996,39.99,169.0,15773.91,168.99,0.0,12255.8,26800.32,1591.89,3754.86,0.0,957.3000000000001,2111.95,15770.64,1769.0,145.0,0.0,2373.9,425.78000000000003,440.0,7274.5,6378.99,40.0,7923.68,3397.92,0.0,0.0,3059.0299999999997,4375.7,16879.56,2764.14,0.0,6012.76,10774.41,42009.48,health_beauty,watches_gifts
2018-05-14,2136,259143.78,1.0,7.0,12.0,0.0,9.0,96.0,68.0,218.0,17.0,3.0,14.0,0.0,1.0,9.0,0.0,130.0,18.0,28.0,18.0,8.0,49.0,1.0,0.0,1.0,6.0,2.0,79.0,0.0,26.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,20.0,14.0,3.0,176.0,5.0,0.0,87.0,170.0,23.0,5.0,0.0,6.0,16.0,177.0,15.0,4.0,0.0,14.0,3.0,0.0,20.0,25.0,0.0,57.0,36.0,0.0,2.0,10.0,3.0,133.0,36.0,1.0,61.0,57.0,117.0,429.0,919.4,977.88,0.0,344.6,12135.76,10213.07,21959.95,2600.94,96.97,692.71,0.0,239.8,642.2,0.0,13216.23,2609.19,2321.88,1974.8700000000001,1021.6800000000001,8548.49,47.99,0.0,37.0,420.46000000000004,167.98,7651.9400000000005,0.0,2433.37,0.0,0.0,275.8,0.0,49.9,287.0,0.0,578.3,598.71,829.98,15579.77,760.97,0.0,13065.71,22084.07,2538.03,2784.6899999999996,0.0,800.5,2534.21,18598.15,1204.0,1144.69,0.0,1773.96,302.89,0.0,4758.0599999999995,4279.52,0.0,7347.84,2465.8,0.0,274.9,3269.46,3407.9,14725.51,3228.7200000000003,49.9,3572.91,9620.43,23393.41,bed_bath_table,watches_gifts
2018-05-21,1107,133983.62,0.0,1.0,3.0,0.0,1.0,37.0,29.0,133.0,2.0,4.0,10.0,0.0,1.0,2.0,4.0,73.0,3.0,20.0,4.0,6.0,17.0,3.0,1.0,1.0,10.0,1.0,27.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,4.0,6.0,0.0,84.0,0.0,0.0,45.0,98.0,13.0,3.0,0.0,6.0,18.0,82.0,3.0,4.0,0.0,8.0,2.0,0.0,7.0,26.0,1.0,25.0,22.0,0.0,0.0,13.0,2.0,57.0,21.0,0.0,39.0,35.0,62.0,0.0,99.0,184.07,0.0,119.59,4259.51,2411.9,12852.19,177.8,253.98,723.53,0.0,37.9,169.8,3100.0,9118.44,215.07000000000002,5779.66,550.0,3005.8599999999997,3504.11,209.3,45.9,37.0,391.47,24.0,3609.12,0.0,859.38,0.0,0.0,0.0,0.0,49.9,1066.0,0.0,147.57,320.0,0.0,8370.4,0.0,0.0,4469.28,10503.57,836.12,1320.8000000000002,0.0,689.8,2119.0699999999997,8224.53,329.99,294.6,0.0,1018.24,69.98,0.0,794.3,5898.55,16.9,2723.35,2004.76,0.0,0.0,2112.23,2378.0,6656.85,1473.1200000000001,0.0,2179.27,4089.88,11752.5,bed_bath_table,bed_bath_table
2018-05-28,1230,182802.03,1.0,0.0,5.0,0.0,5.0,41.0,49.0,133.0,5.0,0.0,5.0,0.0,0.0,1.0,2.0,51.0,11.0,19.0,7.0,2.0,17.0,4.0,2.0,1.0,0.0,0.0,29.0,0.0,19.0,1.0,1.0,6.0,0.0,1.0,2.0,0.0,2.0,1.0,2.0,88.0,6.0,0.0,28.0,113.0,17.0,3.0,0.0,0.0,24.0,124.0,7.0,4.0,0.0,5.0,1.0,1.0,13.0,14.0,2.0,31.0,26.0,0.0,6.0,7.0,0.0,84.0,26.0,0.0,41.0,41.0,90.0,465.0,0.0,498.6,0.0,1416.49,9364.03,7021.13,13788.82,124.94,0.0,282.66999999999996,0.0,0.0,82.8,1520.0,6485.01,733.0699999999999,2271.34,1304.97,423.15,2861.19,254.68,186.0,37.0,0.0,0.0,1066.6599999999999,0.0,1408.19,89.99,65.0,664.2,0.0,49.9,37.8,0.0,91.77,14.9,486.0,6972.08,1141.33,0.0,3236.87,24282.7,1350.01,425.97,0.0,0.0,3747.09,13856.68,723.0,842.99,0.0,1320.73,47.9,52.9,3623.94,2585.54,43.8,5520.24,4402.7,0.0,2919.3999999999996,3916.09,0.0,10302.15,2593.04,0.0,5427.92,6703.71,23553.3,bed_bath_table,health_beauty
2018-06-04,1676,204184.02,2.0,9.0,2.0,0.0,1.0,79.0,57.0,199.0,10.0,2.0,6.0,0.0,3.0,1.0,1.0,112.0,5.0,21.0,11.0,3.0,21.0,1.0,3.0,2.0,9.0,1.0,41.0,0.0,22.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,6.0,6.0,2.0,68.0,5.0,0.0,47.0,197.0,14.0,5.0,2.0,8.0,18.0,166.0,7.0,8.0,0.0,11.0,3.0,0.0,10.0,17.0,1.0,53.0,46.0,0.0,6.0,17.0,0.0,78.0,54.0,1.0,45.0,46.0,91.0,1713.0,1564.8,199.8,0.0,14.9,9277.16,11272.14,16957.350000000002,824.9599999999999,84.84,480.78999999999996,0.0,142.56,109.0,790.0,12779.77,3507.98,2463.76,1187.28,223.0,2871.7,72.9,434.0,67.0,664.58,25.0,1629.33,0.0,1523.56,0.0,52.9,279.70000000000005,0.0,0.0,143.99,0.0,392.4,124.48,437.0,7371.99,818.49,0.0,4634.7,30859.83,1204.05,1532.64,25.8,1295.8,2248.9500000000003,13056.54,633.9,994.25,0.0,1309.78,202.8,0.0,4356.7,3109.35,16.9,6966.42,4629.65,0.0,1099.8,5299.82,0.0,7332.65,3265.94,50.0,7656.8,3589.86,17061.08,bed_bath_table,health_beauty
2018-06-11,1729,220710.2,2.0,4.0,10.0,0.0,3.0,58.0,53.0,183.0,9.0,4.0,6.0,0.0,0.0,5.0,6.0,81.0,13.0,27.0,6.0,5.0,20.0,2.0,0.0,1.0,13.0,4.0,48.0,0.0,21.0,0.0,0.0,2.0,0.0,5.0,4.0,2.0,9.0,0.0,1.0,100.0,8.0,0.0,42.0,223.0,15.0,1.0,0.0,2.0,16.0,130.0,4.0,4.0,0.0,10.0,2.0,2.0,14.0,12.0,1.0,60.0,46.0,0.0,7.0,11.0,3.0,112.0,45.0,0.0,62.0,50.0,136.0,295.0,1925.9,864.72,0.0,181.8,8200.36,6716.06,15882.34,508.6,203.66,269.28,0.0,0.0,252.15,4420.0,7674.32,888.26,9039.54,365.99,1074.3700000000001,6625.379999999999,80.99000000000001,0.0,37.0,387.82,348.98,2685.65,0.0,2397.17,0.0,0.0,280.69,0.0,19.5,423.84,108.0,633.99,0.0,287.0,11761.8,984.59,0.0,4000.13,27813.29,1242.22,21.42,0.0,358.99,2213.05,14479.33,296.0,523.9,0.0,1215.0,55.86,105.23,3825.53,2050.28,67.9,8175.17,4600.05,0.0,724.1899999999999,4195.38,3499.0,12538.35,3873.78,0.0,6017.21,6962.67,25605.56,health_beauty,health_beauty
2018-06-18,1651,192587.99,3.0,1.0,6.0,0.0,8.0,74.0,54.0,194.0,11.0,1.0,11.0,0.0,2.0,2.0,4.0,106.0,9.0,31.0,13.0,3.0,24.0,2.0,0.0,2.0,9.0,0.0,47.0,0.0,16.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,3.0,3.0,3.0,87.0,7.0,0.0,30.0,227.0,12.0,6.0,0.0,3.0,16.0,114.0,4.0,9.0,0.0,10.0,1.0,1.0,5.0,24.0,0.0,34.0,36.0,0.0,5.0,10.0,0.0,107.0,34.0,0.0,59.0,36.0,117.0,634.0,46.2,498.97,0.0,764.49,10926.65,6286.14,19726.47,998.33,59.89,825.3699999999999,0.0,58.73,22.8,6567.0,9613.08,1153.09,4552.45,952.97,655.0600000000001,4442.360000000001,177.89,0.0,120.0,446.17999999999995,0.0,3003.46,0.0,1690.47,0.0,80.0,390.49,0.0,0.0,1082.99,0.0,150.8,110.41,240.0,8542.44,424.7,0.0,2717.86,23866.829999999998,1419.5,4846.79,0.0,337.9,1522.9,11252.62,684.0,686.49,0.0,1201.7,47.9,3.85,1590.57,4286.83,0.0,5649.38,4228.38,0.0,577.89,937.0,0.0,11440.19,3108.2400000000002,0.0,4441.599999999999,3250.14,18592.77,health_beauty,health_beauty
2018-06-25,1622,185984.37,4.0,2.0,8.0,0.0,6.0,70.0,45.0,156.0,7.0,2.0,1.0,0.0,2.0,5.0,2.0,105.0,18.0,31.0,10.0,3.0,34.0,3.0,0.0,1.0,2.0,1.0,51.0,0.0,22.0,0.0,3.0,0.0,0.0,1.0,5.0,0.0,5.0,1.0,3.0,120.0,10.0,0.0,71.0,190.0,17.0,5.0,0.0,3.0,13.0,137.0,8.0,5.0,0.0,3.0,1.0,0.0,14.0,17.0,0.0,25.0,43.0,0.0,3.0,9.0,0.0,102.0,25.0,0.0,38.0,44.0,107.0,1342.8,130.0,682.93,0.0,173.5,10711.48,5082.51,14127.54,983.5,119.78,35.0,0.0,104.9,51.9,1120.0,10627.28,1568.15,6249.46,1203.91,189.79,4500.49,311.88,0.0,60.0,68.49000000000001,8.9,2376.17,0.0,1480.9299999999998,0.0,249.9,0.0,0.0,59.9,391.70000000000005,0.0,166.09,44.06,595.99,13046.59,1412.8400000000001,0.0,6830.72,16799.579999999998,1462.57,1875.8899999999999,0.0,393.8,1741.35,13850.7,666.0,619.8,0.0,255.5,249.9,0.0,5541.1,2089.3,0.0,3298.61,3646.75,0.0,541.9,2977.91,0.0,12518.37,2112.14,0.0,3787.78,3925.87,21477.88,health_beauty,watches_gifts
2018-07-02,1345,156419.8,2.0,2.0,5.0,0.0,1.0,59.0,40.0,128.0,7.0,5.0,8.0,0.0,1.0,1.0,1.0,81.0,11.0,20.0,6.0,2.0,20.0,9.0,2.0,0.0,2.0,0.0,22.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,12.0,2.0,0.0,90.0,8.0,1.0,36.0,182.0,14.0,3.0,0.0,1.0,13.0,111.0,3.0,8.0,0.0,8.0,0.0,1.0,0.0,12.0,0.0,42.0,27.0,0.0,10.0,10.0,3.0,114.0,28.0,0.0,35.0,34.0,86.0,613.9,354.78,438.96,0.0,598.99,6195.1900000000005,4497.69,11841.72,1544.49,312.84999999999997,584.72,0.0,24.9,112.9,580.0,9128.88,2218.97,3994.26,944.03,198.0,2467.39,429.11,438.0,0.0,93.0,0.0,1218.38,0.0,533.68,0.0,0.0,0.0,0.0,49.9,33.0,0.0,526.0,88.02,0.0,8646.8,629.74,129.9,6152.96,19132.82,993.89,3509.88,0.0,79.9,1539.3600000000001,10877.69,3361.21,1142.7,0.0,349.55,0.0,763.5,0.0,1554.67,0.0,4119.68,3124.83,0.0,1990.8,1139.6299999999999,1749.0,12094.29,2967.78,0.0,2251.79,3043.04,14566.11,health_beauty,health_beauty
2018-07-09,1099,165640.58,1.0,2.0,8.0,0.0,2.0,55.0,34.0,80.0,2.0,2.0,4.0,0.0,0.0,3.0,2.0,66.0,7.0,15.0,6.0,1.0,31.0,5.0,2.0,1.0,3.0,1.0,27.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,12.0,2.0,0.0,43.0,12.0,0.0,23.0,145.0,10.0,6.0,2.0,3.0,11.0,70.0,2.0,2.0,0.0,10.0,1.0,1.0,12.0,12.0,1.0,32.0,23.0,0.0,12.0,7.0,0.0,60.0,27.0,0.0,32.0,23.0,121.0,559.99,315.0,799.92,0.0,29.8,7212.3,3368.59,7658.3,630.79,64.98,509.91999999999996,0.0,0.0,835.84,1420.0,6547.57,1161.6399999999999,2073.4,481.68,99.0,13422.06,153.07999999999998,264.75,37.0,180.49,83.99,1728.74,0.0,810.5899999999999,0.0,0.0,169.79,0.0,0.0,7160.0,0.0,560.0699999999999,88.7,0.0,5075.78,2129.79,0.0,3485.52,23513.75,380.72,5468.86,25.8,518.8,1053.49,8059.65,114.0,102.85000000000001,0.0,955.36,47.9,68.9,3600.46,1969.6399999999999,35.0,2997.98,2181.47,0.0,849.6899999999999,4483.3,0.0,7212.91,2040.79,0.0,2759.8599999999997,2623.82,24488.44,health_beauty,watches_gifts
2018-07-16,1873,222527.28,14.0,3.0,3.0,3.0,14.0,96.0,49.0,182.0,5.0,0.0,6.0,0.0,1.0,1.0,0.0,104.0,10.0,29.0,24.0,7.0,28.0,3.0,5.0,1.0,7.0,0.0,49.0,0.0,16.0,0.0,1.0,3.0,0.0,0.0,3.0,2.0,15.0,6.0,1.0,117.0,18.0,0.0,40.0,220.0,21.0,10.0,0.0,9.0,15.0,130.0,8.0,4.0,0.0,13.0,0.0,1.0,9.0,32.0,1.0,53.0,46.0,0.0,2.0,15.0,5.0,106.0,47.0,0.0,62.0,42.0,145.0,3294.54,562.1,299.96999999999997,268.78000000000003,814.05,14376.42,4040.25,16059.98,143.28,0.0,258.99,0.0,31.78,15.9,0.0,9787.83,1179.04,2800.61,3551.7799999999997,1180.95,3989.8,79.64,2620.95,37.0,523.98,0.0,4173.83,0.0,1811.08,0.0,24.9,429.70000000000005,0.0,0.0,537.4,47.989999999999995,860.97,309.57,159.0,11502.45,1455.49,0.0,6501.2,28413.64,1718.74,2651.15,0.0,1164.49,1705.75,12586.59,827.0,1288.7,0.0,1242.14,0.0,16.9,944.5799999999999,4881.12,22.5,5822.98,4572.76,0.0,360.0,1479.6100000000001,1863.79,12080.1,5246.99,0.0,10298.42,3721.13,25054.06,health_beauty,health_beauty
2018-07-23,1900,242163.15,10.0,7.0,3.0,7.0,4.0,97.0,71.0,152.0,8.0,0.0,7.0,0.0,5.0,2.0,2.0,117.0,13.0,35.0,12.0,2.0,26.0,8.0,3.0,1.0,3.0,0.0,38.0,0.0,30.0,0.0,4.0,0.0,0.0,1.0,2.0,0.0,19.0,5.0,9.0,131.0,11.0,0.0,59.0,170.0,19.0,3.0,1.0,8.0,18.0,169.0,0.0,7.0,0.0,15.0,3.0,0.0,11.0,14.0,0.0,61.0,41.0,0.0,4.0,6.0,7.0,133.0,58.0,0.0,63.0,40.0,116.0,2737.54,1047.99,189.27999999999997,335.89,400.8,10896.69,7573.16,12698.43,1558.0,0.0,579.1899999999999,0.0,417.88,213.9,7379.0,11162.99,2632.5,5208.72,979.4,134.0,8187.81,1294.64,2177.5,28.8,258.9,0.0,2214.29,0.0,2236.35,0.0,183.8,0.0,0.0,59.9,293.99,0.0,1037.54,232.44,1227.9,14416.630000000001,1978.71,0.0,8006.77,25444.57,1258.93,579.08,12.9,1020.49,1946.75,18421.18,0.0,758.8,0.0,2503.78,138.88,0.0,2818.9799999999996,3237.54,0.0,7959.45,6425.68,0.0,479.7,905.4200000000001,1086.88,17718.15,4002.96,0.0,6781.1,5885.79,20867.02,health_beauty,health_beauty
2018-07-30,2305,276573.9,9.0,11.0,9.0,3.0,4.0,101.0,91.0,199.0,11.0,1.0,8.0,0.0,4.0,1.0,2.0,150.0,8.0,38.0,16.0,9.0,42.0,8.0,4.0,1.0,12.0,0.0,38.0,0.0,44.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,19.0,7.0,2.0,147.0,17.0,0.0,34.0,240.0,23.0,5.0,0.0,8.0,14.0,203.0,1.0,9.0,0.0,21.0,1.0,1.0,12.0,20.0,4.0,75.0,62.0,0.0,5.0,9.0,4.0,149.0,69.0,0.0,101.0,43.0,158.0,3209.12,1578.39,698.92,92.9,489.9,10427.28,9882.47,20034.75,621.14,24.95,598.96,0.0,117.06,15.9,1300.0,14402.44,1425.79,3351.51,2801.24,901.15,5872.75,1354.58,442.87,47.0,680.75,0.0,4882.19,0.0,2524.96,0.0,198.8,220.7,0.0,0.0,2234.7799999999997,0.0,1429.36,275.88,190.0,14065.64,2183.37,0.0,3158.41,34616.81,3764.1299999999997,2559.31,0.0,923.5,1883.43,23344.27,395.0,1221.49,0.0,2180.54,106.99,99.9,6302.03,3950.92,219.39,7752.63,8063.27,0.0,539.88,1901.55,999.29,14236.86,6562.84,0.0,13933.39,4144.61,23419.54,health_beauty,health_beauty
2018-08-06,2254,279889.59,4.0,3.0,6.0,0.0,6.0,137.0,64.0,194.0,13.0,1.0,11.0,0.0,3.0,2.0,6.0,128.0,22.0,39.0,27.0,6.0,40.0,8.0,1.0,1.0,8.0,0.0,52.0,1.0,32.0,0.0,1.0,1.0,0.0,2.0,6.0,0.0,27.0,8.0,3.0,145.0,13.0,0.0,52.0,262.0,19.0,4.0,0.0,5.0,23.0,175.0,4.0,1.0,0.0,24.0,2.0,3.0,18.0,15.0,3.0,55.0,65.0,0.0,10.0,11.0,2.0,128.0,52.0,0.0,107.0,56.0,123.0,833.7,808.9,489.96999999999997,0.0,738.6,15992.94,5447.95,17004.72,545.98,749.0,514.83,0.0,349.83,105.89,4111.5,14815.27,1826.45,4590.89,3635.47,1217.42,5315.2,1729.0500000000002,232.75,46.0,463.33,0.0,3658.79,34.99,2119.56,0.0,52.9,220.7,0.0,219.9,1714.49,0.0,1834.67,494.98,537.0,13636.83,1907.6,0.0,8595.23,40564.81,1402.15,5665.0,0.0,552.7,2786.12,17299.93,459.8,56.9,0.0,2595.12,278.69,84.61,2011.7,2627.85,471.1,6045.54,8085.5,0.0,692.13,2593.58,850.0,13737.02,4841.14,0.0,15134.68,6286.15,26207.47,health_beauty,health_beauty
